studyName,"Date GMT",Island,Colony,"Band Number","Weight (g)"
PAL0405,2005-02-15,HUM,BCH,0,1750
PAL0405,2005-02-15,HUM,BCH,0,2950
PAL0405,2005-02-15,HUM,BCH,0,2950
PAL0405,2005-02-15,HUM,BCH,0,2600
PAL0405,2005-02-15,HUM,BCH,0,3550
PAL0405,2005-02-15,HUM,BCH,0,2500
PAL0405,2005-02-15,HUM,BCH,0,2600
PAL0405,2005-02-15,HUM,BCH,0,3050
PAL0405,2005-02-15,HUM,BCH,0,3700
PAL0405,2005-02-15,HUM,BCH,0,2850
PAL0405,2005-02-15,HUM,BCH,0,3050
PAL0405,2005-02-15,HUM,BCH,0,3050
PAL0405,2005-02-15,HUM,BCH,0,2900
PAL0405,2005-02-15,HUM,BCH,0,2500
PAL0405,2005-02-15,HUM,BCH,0,2450
PAL0405,2005-02-15,HUM,BCH,0,2450
PAL0405,2005-02-15,HUM,BCH,0,2850
PAL0405,2005-02-15,HUM,BCH,0,3150
PAL0405,2005-02-15,HUM,BCH,0,2300
PAL0405,2005-02-15,HUM,BCH,0,2450
PAL0405,2005-02-15,HUM,BCH,0,2700
PAL0405,2005-02-17,HUM,BCH,0,3300
PAL0405,2005-02-17,HUM,BCH,0,3250
PAL0405,2005-02-17,HUM,BCH,0,3650
PAL0405,2005-02-17,HUM,BCH,0,2700
PAL0405,2005-02-17,HUM,BCH,0,3450
PAL0405,2005-02-19,HUM,BCH,0,2900
PAL0405,2005-02-19,HUM,BCH,0,3150
PAL0405,2005-02-19,HUM,BCH,0,3200
PAL0405,2005-02-19,HUM,BCH,0,3200
PAL0405,2005-02-19,HUM,BCH,0,3050
PAL0405,2005-02-19,HUM,BCH,0,2250
PAL0405,2005-02-19,HUM,BCH,0,3100
PAL0405,2005-02-19,HUM,BCH,0,3050
PAL0405,2005-02-21,HUM,BCH,0,1900
PAL0405,2005-02-21,HUM,BCH,0,3100
PAL0405,2005-02-21,HUM,BCH,0,3050
PAL0405,2005-02-21,HUM,BCH,0,2800
PAL0405,2005-02-21,HUM,BCH,0,2750
PAL0405,2005-02-21,HUM,BCH,0,2600
PAL0506,2006-02-07,HUM,BCH,NULL,3100
PAL0506,2006-02-07,HUM,BCH,NULL,3350
PAL0506,2006-02-07,HUM,BCH,NULL,3300
PAL0506,2006-02-07,HUM,BCH,NULL,3250
PAL0506,2006-02-07,HUM,BCH,NULL,3350
PAL0506,2006-02-07,HUM,BCH,NULL,2650
PAL0506,2006-02-07,HUM,BCH,NULL,3650
PAL0506,2006-02-07,HUM,BCH,NULL,3250
PAL0506,2006-02-07,HUM,BCH,NULL,3300
PAL0506,2006-02-07,HUM,BCH,NULL,3000
PAL0506,2006-02-07,HUM,BCH,NULL,2650
PAL0506,2006-02-07,HUM,BCH,NULL,3450
PAL0506,2006-02-07,HUM,BCH,NULL,2500
PAL0506,2006-02-07,HUM,BCH,NULL,3550
PAL0506,2006-02-07,HUM,BCH,NULL,2900
PAL0506,2006-02-07,HUM,BCH,NULL,3050
PAL0506,2006-02-07,HUM,BCH,NULL,3450
PAL0506,2006-02-07,HUM,BCH,NULL,3150
PAL0506,2006-02-07,HUM,BCH,NULL,3050
PAL0506,2006-02-07,HUM,BCH,NULL,2800
PAL0506,2006-02-07,HUM,BCH,NULL,3300
PAL0506,2006-02-07,HUM,BCH,NULL,2850
PAL0506,2006-02-07,HUM,BCH,NULL,3250
PAL0506,2006-02-07,HUM,BCH,NULL,2800
